ITEM_NO,NUMBER_INT,ZZ_PP,ZZ_ZJXH,ZZ_DZ,ZZ_GCZX,ZZ_GCBH,ZZ_CZYQ,CATEGORY_ID,QUANTITY,UNIT,DELIV_DATE,ZZ_EXTWG,ZZ_EWBEZ
24,24,42071,14,32553,10,35202,42265,660,42305,19723,26017,32529,32529
24,24,42071,80,32553,37167,343,42265,660,42305,19723,26017,32529,32529
24,24,42071,73,32553,28,1318,21,660,42305,19723,26017,32529,32529
24,24,42071,80,32553,74,1318,42265,660,42305,19723,26017,32529,32529
24,24,42071,73,32553,37167,343,21,660,42305,19723,26017,32529,32529
24,24,42071,14,32553,5,1318,42265,660,42305,19723,26017,32529,32529
23,23,42071,14,32553,44,55,21,660,42305,19723,26017,32529,32529
23,23,42071,73,32553,9,529,42265,660,42305,19723,26017,32529,32529
23,23,42071,162,32553,22,35202,3,660,42305,19723,26017,32529,32529
23,23,2,162,32553,37167,104,21,660,42305,19723,26017,32529,32529
22,22,42071,73,32553,37167,1,21,660,42305,19723,26017,32529,32529
22,22,42071,73,32553,133,1318,42265,660,42305,19723,26017,32529,32529
22,22,42071,80,32553,14,343,21,660,42305,19723,26017,32529,32529
22,22,42071,389,32553,37167,529,21,660,42305,19723,26017,32529,32529
21,21,42071,27,32553,37167,343,21,660,42305,19723,26017,32529,32529
21,21,42071,80,32553,37167,217,21,660,42305,19723,26017,32529,32529
908,908,4,3158,32553,37167,1318,42265,3237,42305,19723,26017,32529,32529
843,843,42071,3158,32553,190,35202,21,3237,42305,407,26017,32529,32529
764,764,42071,3158,32553,16,1318,21,3237,42305,407,26017,32529,32529
715,715,42071,3158,32553,8,217,42265,3237,42305,19723,26017,32529,32529
658,658,42071,3158,32553,64,1318,42265,3237,42305,19723,26017,32529,32529
616,616,42071,3158,32553,38,403,21,3237,42305,19723,26017,32529,32529
575,575,42071,3158,32553,37167,529,21,3237,42305,19723,26017,32529,32529
529,529,42071,3158,32553,23,32,21,3237,42305,19723,26017,32529,32529
503,503,42071,3158,32553,37167,403,42265,3237,42305,19723,26017,32529,32529
484,484,42071,3158,32553,37167,403,42265,3237,42305,19723,26017,32529,32529
462,462,3,3158,32553,190,73,3,3237,42305,19723,26017,32529,32529
439,439,42071,3158,32553,37167,104,21,3237,42305,19723,26017,32529,32529
416,416,42071,3158,32553,213,529,21,3237,42305,19723,26017,32529,32529
396,396,42071,3158,32553,74,35202,42265,3237,42305,19723,26017,32529,32529
379,379,42071,3158,32553,1,217,21,3237,42305,19723,26017,32529,32529
368,368,42071,3158,32553,2,79,21,3237,42305,19723,26017,32529,32529
355,355,42071,3158,32553,21,37,21,3237,42305,19723,26017,32529,32529
339,339,42071,3158,32553,133,1318,21,3237,42305,19723,26017,32529,32529
323,323,42071,3158,32553,64,35202,42265,3237,42305,19723,26017,32529,32529
312,312,42071,3158,32553,37167,1,42265,3237,42305,19723,26017,32529,32529
290,290,42071,3158,32553,133,410,21,3237,42305,19723,26017,32529,32529
287,287,42071,3158,32553,23,35202,21,3237,42305,19723,26017,32529,32529
273,273,42071,3158,32553,81,1,42265,3237,42305,19723,26017,32529,32529
261,261,3,3158,32553,37167,1,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,25,1318,42265,3237,42305,19723,26017,32529,32529
7,7,3,3158,32553,37167,1,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,101,104,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,11,529,3,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,1,529,21,3237,42305,407,26017,32529,32529
7,7,42071,3158,32553,2,343,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,21,343,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,410,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,23,1,42265,3237,42305,19723,26017,32529,32529
7,7,42071,5,32553,101,1318,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,30,1318,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,133,1318,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,529,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,213,305,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,213,2,42265,3237,42305,19723,26017,32529,32529
7,7,4,3158,32553,37167,217,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,9,79,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,4,35202,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,6,2,21,3237,42305,19723,26017,32529,32529
7,7,4,3158,32553,190,1318,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,1,3,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,403,42265,3237,42305,19723,26017,32529,32529
7,7,2,3158,32553,37,17,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,6,1318,42265,3237,42305,19723,26017,32529,32529
503,503,42071,3158,32553,37167,335,42265,128,42305,19723,26017,32529,32529
484,484,42071,795,32553,12,343,21,128,42305,19723,26017,32529,32529
462,462,42071,194,32553,27,1318,21,128,42305,19723,26017,32529,32529
439,439,42071,77,32553,37,343,21,128,42305,19723,26017,32529,32529
416,416,42071,77,32553,22,529,42265,128,42305,19723,26017,32529,32529
396,396,3,77,32553,6,1318,42265,128,42305,19723,26017,32529,32529
379,379,42071,21,32553,38,1,21,128,42305,19723,26017,32529,32529
368,368,42071,3158,32553,4,35202,3,128,42305,19723,26017,32529,32529
355,355,42071,38,32553,37167,343,42265,128,42305,19723,26017,32529,32529
339,339,42071,215,32553,101,217,42265,128,42305,19723,26017,32529,32529
323,323,42071,77,32553,37167,41,21,128,42305,19723,26017,32529,32529
312,312,42071,79,32553,37,70,21,128,42305,19723,26017,32529,32529
290,290,42071,13,32553,37167,1318,42265,128,42305,19723,26017,32529,32529
287,287,42071,71,32553,37167,1318,42265,128,42305,19723,26017,32529,32529
273,273,42071,33,32553,17,26,21,128,42305,19723,26017,32529,32529
261,261,42071,77,32553,37167,403,21,128,42305,19723,26017,32529,32529
250,250,4,54,32553,37167,1318,21,128,42305,19723,26017,32529,32529
231,231,42071,3158,32553,2,6,42265,128,42305,19723,26017,32529,32529
215,215,42071,471,32553,2,410,21,128,42305,19723,26017,32529,32529
212,212,42071,3158,32553,37167,529,21,128,42305,19723,26017,32529,32529
207,207,42071,3158,32553,18,4,21,128,42305,19723,26017,32529,32529
197,197,42071,77,32553,37167,343,21,128,42305,19723,26017,32529,32529
191,191,42071,77,32553,3,1,42265,128,42305,19723,26017,32529,32529
186,186,42071,45,32553,37167,3,21,128,42305,19723,26017,32529,32529
180,180,42071,77,32553,101,410,42265,128,42305,19723,26017,32529,32529
4155,4155,42071,8,32553,17,335,42265,436,42305,3058,26017,32529,32529
2932,2932,42071,8,32553,44,46,42265,436,42305,3058,26017,32529,32529
2373,2373,42071,8,32553,37167,1318,21,436,42305,3058,26017,32529,32529
2010,2010,42071,8,32553,3,1318,21,436,42305,3058,26017,32529,32529
1724,1724,42071,8,32553,4,1318,42265,436,42305,3058,26017,32529,32529
1529,1529,42071,8,32553,37167,1318,42265,436,42305,3058,26017,32529,32529
1356,1356,42071,8,32553,28,1318,21,436,42305,3058,26017,32529,32529
1184,1184,42071,8,32553,6,24,42265,436,42305,3058,26017,32529,32529
4155,4155,42071,10,32553,2,1318,42265,37,42305,19723,26017,32529,32529
2932,2932,42071,10,32553,37167,41,3,37,42305,19723,26017,32529,32529
2373,2373,42071,10,32553,5,305,42265,37,42305,19723,26017,32529,32529
2010,2010,42071,19,32553,37167,1318,21,37,42305,19723,26017,32529,32529
1724,1724,42071,19,32553,7,335,21,37,42305,19723,26017,32529,32529
1529,1529,42071,19,32553,37167,27,42265,37,42305,19723,26017,32529,32529
1356,1356,42071,10,32553,37167,403,42265,37,42305,19723,26017,32529,32529
1184,1184,42071,19,32553,6,32,3,37,42305,19723,26017,32529,32529
1077,1077,42071,19,32553,37167,529,21,37,42305,19723,26017,32529,32529
994,994,4,19,32553,40,1318,42265,37,42305,19723,26017,32529,32529
908,908,42071,19,32553,28,410,42265,37,42305,19723,26017,32529,32529
843,843,42071,19,32553,7,305,21,37,42305,19723,26017,32529,32529
764,764,42071,19,32553,25,2,21,37,42305,19723,26017,32529,32529
715,715,42071,19,32553,3,1318,21,37,42305,19723,26017,32529,32529
658,658,42071,19,32553,37167,1318,21,37,42305,19723,26017,32529,32529
616,616,42071,19,32553,37167,1318,42265,37,42305,19723,26017,32529,32529
575,575,42071,19,32553,37167,76,42265,37,42305,19723,26017,32529,32529
529,529,42071,10,32553,1,1318,3,37,42305,19723,26017,32529,32529
250,250,42071,3158,32553,190,1,42265,3237,42305,19723,26017,32529,32529
231,231,42071,3158,32553,37167,529,42265,3237,42305,19723,26017,32529,32529
215,215,42071,3158,32553,16,1318,42265,3237,42305,19723,26017,32529,32529
212,212,42071,3158,32553,11,14,21,3237,42305,19723,26017,32529,32529
207,207,42071,3158,32553,37167,1318,42265,3237,42305,19723,26017,32529,32529
197,197,42071,3158,32553,37167,74,42265,3237,42305,19723,26017,32529,32529
191,191,42071,3158,32553,37167,35202,3,3237,42305,19723,26017,32529,32529
186,186,42071,3158,32553,37167,1318,42265,3237,42305,19723,26017,32529,32529
180,180,42071,3158,32553,133,41,21,3237,42305,19723,26017,32529,32529
176,176,42071,3158,32553,32,2,21,3237,42305,19723,26017,32529,32529
174,174,42071,3158,32553,40,78,21,3237,42305,19723,26017,32529,32529
163,163,42071,3158,32553,27,73,42265,3237,42305,19723,26017,32529,32529
154,154,42071,3158,32553,37167,16,21,3237,42305,19723,26017,32529,32529
151,151,42071,3158,32553,8,37,42265,3237,42305,19723,26017,32529,32529
146,146,42071,3158,32553,213,1318,21,3237,42305,19723,26017,32529,32529
141,141,42071,3158,32553,3,217,3,3237,42305,19723,26017,32529,32529
134,134,42071,3158,32553,37167,1318,42265,3237,42305,19723,26017,32529,32529
131,131,42071,3158,32553,213,1,42265,3237,42305,19723,26017,32529,32529
128,128,42071,3158,32553,27,14,42265,3237,42305,19723,26017,32529,32529
126,126,3,3158,32553,37167,529,42265,3237,42305,19723,26017,32529,32529
124,124,42071,3158,32553,19,335,42265,3237,42305,19723,26017,32529,32529
122,122,42071,3158,32553,7,35202,42265,3237,42305,19723,26017,32529,32529
116,116,42071,3158,32553,37167,410,42265,3237,42305,19723,26017,32529,32529
114,114,42071,3158,32553,2,79,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,213,17,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,11,70,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,14,32,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,2,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,190,1,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,529,3,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,7,1318,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,14,1,3,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,23,86,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,7,403,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,104,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,4,24,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,74,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,13,1318,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,190,71,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,78,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,1,529,21,3237,42305,407,26017,32529,32529
7,7,42071,3158,32553,37167,79,21,3237,42305,19723,26017,32529,32529
7,7,4,3158,32553,22,305,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,9,403,42265,3237,42305,19723,26017,32529,32529
7,7,4,3158,32553,133,1,42265,3237,42305,407,26017,32529,32529
7,7,42071,3158,32553,64,35202,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,529,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,6,305,3,3237,42305,19723,26017,32529,32529
176,176,42071,95,32553,15,529,42265,128,42305,19723,26017,32529,32529
174,174,42071,77,32553,190,343,21,128,42305,19723,26017,32529,32529
163,163,42071,3158,32553,23,2,42265,128,42305,19723,26017,32529,32529
154,154,42071,77,32553,37167,1318,21,128,42305,19723,26017,32529,32529
151,151,42071,3,32553,37167,3,21,128,42305,19723,26017,32529,32529
146,146,42071,77,32553,24,78,21,128,42305,19723,26017,32529,32529
141,141,42071,77,32553,213,78,21,128,42305,19723,26017,32529,32529
134,134,42071,77,32553,213,335,42265,128,42305,19723,26017,32529,32529
131,131,42071,795,32553,37167,1318,21,128,42305,19723,26017,32529,32529
128,128,42071,32,32553,190,1318,21,128,42305,19723,26017,32529,32529
126,126,42071,2,32553,21,46,21,128,42305,19723,26017,32529,32529
124,124,42071,3,32553,30,32,42265,128,42305,19723,26017,32529,32529
122,122,42071,77,32553,30,217,3,128,42305,19723,26017,32529,32529
116,116,42071,77,32553,37167,1,42265,128,42305,19723,26017,32529,32529
114,114,42071,77,32553,213,403,21,128,42305,19723,26017,32529,32529
106,106,42071,2,32553,81,73,21,128,42305,19723,26017,32529,32529
100,100,42071,77,32553,11,70,21,128,42305,19723,26017,32529,32529
97,97,42071,3158,32553,6,343,21,128,42305,19723,26017,32529,32529
95,95,42071,77,32553,37167,32,42265,128,42305,19723,26017,32529,32529
92,92,42071,77,32553,34,35202,21,128,42305,19723,26017,32529,32529
90,90,42071,3158,32553,213,1318,21,128,42305,19723,26017,32529,32529
90,90,42071,77,32553,8,1318,42265,128,42305,19723,26017,32529,32529
88,88,42071,11,32553,9,12,21,128,42305,19723,26017,32529,32529
88,88,42071,471,32553,37167,1318,21,128,42305,19723,26017,32529,32529
85,85,42071,244,32553,37167,74,3,128,42305,19723,26017,32529,32529
503,503,42071,19,32553,1,70,21,37,42305,19723,26017,32529,32529
484,484,42071,19,32553,11,410,42265,37,42305,19723,26017,32529,32529
462,462,42071,19,32553,14,86,21,37,42305,19723,26017,32529,32529
439,439,42071,19,32553,1,35202,21,37,42305,19723,26017,32529,32529
4155,4155,42071,34,32553,37167,35202,42265,40,42305,19723,26017,32529,32529
2932,2932,42071,34,32553,190,305,21,40,42305,19723,26017,32529,32529
2373,2373,42071,34,32553,2,1318,21,40,42305,19723,26017,32529,32529
2010,2010,42071,34,32553,213,529,42265,40,42305,19723,26017,32529,32529
1724,1724,42071,34,32553,13,335,21,40,42305,19723,26017,32529,32529
1529,1529,42071,34,32553,13,529,21,40,42305,19723,26017,32529,32529
1356,1356,42071,34,32553,78,1318,3,40,42305,19723,26017,32529,32529
1184,1184,42071,34,32553,12,70,42265,40,42305,19723,26017,32529,32529
1077,1077,42071,34,32553,17,35202,42265,40,42305,19723,26017,32529,32529
994,994,42071,34,32553,37167,16,42265,40,42305,19723,26017,32529,32529
908,908,42071,34,32553,37167,30,21,40,42305,19723,26017,32529,32529
843,843,42071,34,32553,16,1318,21,40,42305,19723,26017,32529,32529
764,764,42071,34,32553,2,1,21,40,42305,19723,26017,32529,32529
715,715,42071,34,32553,21,1318,3,40,42305,19723,26017,32529,32529
658,658,42071,34,32553,37167,76,21,40,42305,19723,26017,32529,32529
616,616,42071,34,32553,6,343,42265,40,42305,19723,26017,32529,32529
575,575,42071,34,32553,37167,403,42265,40,42305,19723,26017,32529,32529
529,529,42071,34,32553,2,403,21,40,42305,19723,26017,32529,32529
503,503,42071,34,32553,3,35202,21,40,42305,19723,26017,32529,32529
484,484,42071,34,32553,74,34,42265,40,42305,19723,26017,32529,32529
462,462,42071,34,32553,40,1318,21,40,42305,19723,26017,32529,32529
106,106,42071,3158,32553,34,104,21,3237,42305,19723,26017,32529,32529
100,100,42071,3158,32553,4,335,21,3237,42305,19723,26017,32529,32529
97,97,42071,3158,32553,37167,1,42265,3237,42305,19723,26017,32529,32529
95,95,42071,3158,32553,21,343,21,3237,42305,19723,26017,32529,32529
92,92,42071,3158,32553,13,24,21,3237,42305,19723,26017,32529,32529
90,90,42071,3158,32553,7,217,3,3237,42305,19723,26017,32529,32529
90,90,42071,3158,32553,21,1318,42265,3237,42305,19723,26017,32529,32529
88,88,42071,3158,32553,37167,41,21,3237,42305,19723,26017,32529,32529
88,88,42071,3158,32553,8,529,42265,3237,42305,19723,26017,32529,32529
85,85,42071,3158,32553,1,1318,21,3237,42305,19723,26017,32529,32529
81,81,42071,3158,32553,190,35202,42265,3237,42305,19723,26017,32529,32529
76,76,42071,3158,32553,37167,1,42265,3237,42305,19723,26017,32529,32529
75,75,42071,3158,32553,5,1318,42265,3237,42305,19723,26017,32529,32529
73,73,42071,3158,32553,64,335,21,3237,42305,19723,26017,32529,32529
69,69,4,3158,32553,9,79,42265,3237,42305,19723,26017,32529,32529
65,65,42071,3158,32553,37167,35202,21,3237,42305,19723,26017,32529,32529
63,63,42071,3158,32553,8,86,21,3237,42305,19723,26017,32529,32529
63,63,42071,3158,32553,1,35202,42265,3237,42305,19723,26017,32529,32529
61,61,42071,3158,32553,25,529,42265,3237,42305,19723,26017,32529,32529
60,60,42071,3158,32553,23,343,42265,3237,42305,19723,26017,32529,32529
60,60,42071,3158,32553,37167,410,21,3237,42305,19723,26017,32529,32529
59,59,42071,3158,32553,37167,410,21,3237,42305,19723,26017,32529,32529
56,56,42071,3158,32553,8,19,21,3237,42305,19723,26017,32529,32529
54,54,42071,3158,32553,4,1318,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,1318,42265,3237,42305,407,26017,32529,32529
7,7,42071,3158,32553,133,5,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,35202,42265,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,14,1318,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37,1,21,3237,42305,407,26017,32529,32529
7,7,42071,3158,32553,14,335,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,37167,217,21,3237,42305,19723,26017,32529,32529
7,7,42071,3158,32553,11,32,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,37167,1318,42265,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,37167,35202,42265,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,15,41,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,3,2,3,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,6,403,42265,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,1,1318,42265,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,16,1318,42265,3237,42305,19723,26017,32529,32529
6,6,42071,1,32553,101,17,3,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,190,529,42265,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,5,30,42265,3237,42305,19723,26017,32529,32529
6,6,42071,81,32553,37167,11,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,3,410,3,3237,42305,407,26017,32529,32529
6,6,42071,3158,32553,74,410,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,23,79,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,37,335,21,3237,42305,19723,26017,32529,32529
6,6,42071,3158,32553,133,35,42265,3237,42305,19723,26017,32529,32529
81,81,42071,77,32553,3,1318,21,128,42305,19723,26017,32529,32529
76,76,42071,77,32553,4,1,21,128,42305,19723,26017,32529,32529
75,75,42071,10,32553,14,335,21,128,42305,19723,26017,32529,32529
73,73,42071,77,32553,25,1,42265,128,42305,19723,26017,32529,32529
69,69,3,77,32553,25,529,42265,128,42305,19723,26017,32529,32529
65,65,42071,195,32553,6,529,21,128,42305,19723,26017,32529,32529
63,63,42071,36,32553,6,73,21,128,42305,19723,26017,32529,32529
63,63,42071,38,32553,12,410,21,128,42305,19723,26017,32529,32529
61,61,42071,77,32553,190,335,21,128,42305,19723,26017,32529,32529
60,60,42071,77,32553,37167,1318,42265,128,42305,19723,26017,32529,32529
60,60,42071,77,32553,6,76,3,128,42305,19723,26017,32529,32529
59,59,42071,29,32553,190,410,21,128,42305,19723,26017,32529,32529
56,56,42071,77,32553,37167,335,42265,128,42305,19723,26017,32529,32529
54,54,42071,77,32553,213,35202,3,128,42305,19723,26017,32529,32529
51,51,42071,77,32553,16,23,21,128,42305,19723,26017,32529,32529
49,49,42071,77,32553,190,27,42265,128,42305,19723,26017,32529,32529
47,47,42071,77,32553,101,76,21,128,42305,19723,26017,32529,32529
44,44,42071,795,32553,14,35202,21,128,42305,19723,26017,32529,32529
43,43,42071,471,32553,5,1318,42265,128,42305,19723,26017,32529,32529
4155,4155,42071,92,32553,36,26,21,523,42305,19723,26017,32529,32529
2932,2932,42071,53,32553,25,1318,21,523,42305,19723,26017,32529,32529
2373,2373,42071,53,32553,37167,529,3,523,42305,19723,26017,32529,32529
2010,2010,42071,92,32553,34,1,21,523,42305,19723,26017,32529,32529
1724,1724,1,53,32553,44,35202,21,523,42305,19723,26017,32529,32529
1529,1529,42071,92,32553,4,1318,42265,523,42305,19723,26017,32529,32529
